"ENSEMBL","efflen"
"ENSG00000286092",1299
"ENSG00000239215",394
"ENSG00000280300",549
"ENSG00000197653",16234
"ENSG00000250091",6003
"ENSG00000257095",607
"ENSG00000256884",577
"ENSG00000256609",541
"ENSG00000213144",545
"ENSG00000256311",501
"ENSG00000281196",2381
"ENSG00000152137",3581
"ENSG00000257037",1418
"ENSG00000110841",11690
"ENSG00000248100",2639
"ENSG00000256056",928
"ENSG00000256557",314
"ENSG00000256377",1555
"ENSG00000174236",1150
"ENSG00000276261",509
"ENSG00000230519",569
"ENSG00000256504",429
"ENSG00000061794",1930
"ENSG00000252585",113
"ENSG00000087448",7594
"ENSG00000256747",679
"ENSG00000256512",191
"ENSG00000201612",309
"ENSG00000274075",176
"ENSG00000256378",227
"ENSG00000087494",3405
"ENSG00000198707",25131
"ENSG00000241749",2035
"ENSG00000277945",301
"ENSG00000197301",6033
"ENSG00000256083",454
"ENSG00000276878",107
"ENSG00000256259",376
"ENSG00000213343",480
"ENSG00000251857",118
"ENSG00000240533",272
"ENSG00000255775",653
"ENSG00000202318",111
"ENSG00000256103",258
"ENSG00000265388",284
"ENSG00000110799",10387
"ENSG00000247213",3909
"ENSG00000198855",4175
"ENSG00000075856",7637
"ENSG00000287202",2388
"ENSG00000136003",4423
"ENSG00000183160",3184
"ENSG00000257221",2116
"ENSG00000284388",61
"ENSG00000238457",61
"ENSG00000134531",7833
"ENSG00000286869",2116
"ENSG00000180861",3953
"ENSG00000201476",118
"ENSG00000201909",107
"ENSG00000256306",578
"ENSG00000277935",546
"ENSG00000287928",627
"ENSG00000200475",345
"ENSG00000256346",132
"ENSG00000063046",6028
"ENSG00000139155",4883
"ENSG00000139116",10117
"ENSG00000184613",6405
"ENSG00000111716",2983
"ENSG00000139330",2203
"ENSG00000127328",12433
"ENSG00000139263",5875
"ENSG00000161642",3189
"ENSG00000177675",5658
"ENSG00000111783",6686
"ENSG00000186815",8728
"ENSG00000110876",2811
"ENSG00000123096",6780
"ENSG00000110880",6462
"ENSG00000176871",4623
"ENSG00000172572",13308
"ENSG00000123066",32862
"ENSG00000134545",2727
"ENSG00000226397",2683
"ENSG00000258546",1186
"ENSG00000258449",490
"ENSG00000276842",746
"ENSG00000118307",3126
"ENSG00000205707",2474
"ENSG00000274987",582
"ENSG00000275197",563
"ENSG00000201439",141
"ENSG00000241846",153
"ENSG00000279173",1343
"ENSG00000256079",658
"ENSG00000255988",178
"ENSG00000205693",1667
"ENSG00000258168",6368
"ENSG00000277247",472
"ENSG00000257302",939
"ENSG00000139445",3536
"ENSG00000256560",716
"ENSG00000255655",603
"ENSG00000110906",9681
"ENSG00000151148",12453
"ENSG00000139428",6018
"ENSG00000200274",141
"ENSG00000200794",321
"ENSG00000252192",129
"ENSG00000275265",455
"ENSG00000111011",8745
"ENSG00000184445",11325
"ENSG00000255972",28
"ENSG00000274191",544
"ENSG00000256249",2090
"ENSG00000182782",2065
"ENSG00000255398",2056
"ENSG00000196917",4769
"ENSG00000256044",106
"ENSG00000206914",102
"ENSG00000130783",4280
"ENSG00000130787",7072
"ENSG00000139722",5634
"ENSG00000256152",484
"ENSG00000280138",18662
"ENSG00000256028",5618
"ENSG00000265526",62
"ENSG00000251497",2289
"ENSG00000280381",5566
"ENSG00000280120",1054
"ENSG00000260122",896
"ENSG00000260473",2154
"ENSG00000261586",2094
"ENSG00000259887",427
"ENSG00000167612",3719
"ENSG00000258021",772
"ENSG00000135503",5658
"ENSG00000206992",107
"ENSG00000161835",2823
"ENSG00000123358",7295
"ENSG00000259884",915
"ENSG00000257663",647
"ENSG00000257860",2573
"ENSG00000257415",1556
"ENSG00000257994",395
"ENSG00000286197",1092
"ENSG00000257762",4990
"ENSG00000136011",9280
"ENSG00000212594",132
"ENSG00000257737",478
"ENSG00000257766",468
"ENSG00000257681",1063
"ENSG00000155980",12245
"ENSG00000258921",488
"ENSG00000272837",469
"ENSG00000258907",611
"ENSG00000270458",165
"ENSG00000258311",3510
"ENSG00000135437",2983
"ENSG00000135404",2422
"ENSG00000258045",268
"ENSG00000257384",283
"ENSG00000275898",2699
"ENSG00000258249",486
"ENSG00000257883",876
"ENSG00000257654",366
"ENSG00000111412",8678
"ENSG00000239374",480
"ENSG00000201382",104
"ENSG00000275467",455
"ENSG00000135116",6853
"ENSG00000240100",316
"ENSG00000274554",2685
"ENSG00000184954",939
"ENSG00000205327",939
"ENSG00000234670",825
"ENSG00000135502",4276
"ENSG00000111319",5876
"ENSG00000111321",6151
"ENSG00000256433",1841
"ENSG00000213942",377
"ENSG00000224906",355
"ENSG00000139192",3188
"ENSG00000276718",599
"ENSG00000256913",2494
"ENSG00000010278",5829
"ENSG00000201579",104
"ENSG00000110955",2238
"ENSG00000207031",75
"ENSG00000110958",3399
"ENSG00000241217",297
"ENSG00000285625",588
"ENSG00000025423",2272
"ENSG00000196531",11267
"ENSG00000182544",2583
"ENSG00000135476",8885
"ENSG00000123349",4078
"ENSG00000288663",5699
"ENSG00000139637",2500
"ENSG00000094914",4727
"ENSG00000170374",3386
"ENSG00000185591",8083
"ENSG00000135409",3656
"ENSG00000205352",2824
"ENSG00000094916",15038
"ENSG00000283803",80
"ENSG00000241785",284
"ENSG00000257596",735
"ENSG00000258344",567
"ENSG00000123405",2363
"ENSG00000111481",3898
"ENSG00000207381",107
"ENSG00000199122",99
"ENSG00000264028",267
"ENSG00000139572",2043
"ENSG00000111639",1388
"ENSG00000010292",6470
"ENSG00000239002",330
"ENSG00000276232",248
"ENSG00000255966",477
"ENSG00000111640",2396
"ENSG00000269968",422
"ENSG00000245667",560
"ENSG00000285238",8514
"ENSG00000111642",12713
"ENSG00000247853",2196
"ENSG00000251898",136
"ENSG00000015153",10839
"ENSG00000134283",12155
"ENSG00000257674",1650
"ENSG00000139168",9545
"ENSG00000278520",160
"ENSG00000252917",154
"ENSG00000274943",437
"ENSG00000199886",102
"ENSG00000257376",775
"ENSG00000207142",102
"ENSG00000257225",2791
"ENSG00000010295",4945
"ENSG00000224982",2840
"ENSG00000252886",297
"ENSG00000111725",6042
"ENSG00000255692",451
"ENSG00000283768",91
"ENSG00000226729",331
"ENSG00000278250",362
"ENSG00000089693",3367
"ENSG00000215021",4226
"ENSG00000120837",4899
"ENSG00000199415",121
"ENSG00000257193",428
"ENSG00000286258",734
"ENSG00000257732",701
"ENSG00000213442",528
"ENSG00000255150",1467
"ENSG00000135119",7621
"ENSG00000257279",4196
"ENSG00000149948",15070
"ENSG00000111596",13985
"ENSG00000139190",3270
"ENSG00000135486",6697
"ENSG00000174206",6002
"ENSG00000212298",107
"ENSG00000251788",116
"ENSG00000185306",5070
"ENSG00000256192",354
"ENSG00000256293",620
"ENSG00000238440",104
"ENSG00000184575",7320
"ENSG00000255566",504
"ENSG00000277895",1311
"ENSG00000256199",712
"ENSG00000223294",77
"ENSG00000256670",254
"ENSG00000266016",97
"ENSG00000207546",97
"ENSG00000225195",281
"ENSG00000256314",482
"ENSG00000285901",3435
"ENSG00000175203",9995
"ENSG00000287618",595
"ENSG00000184047",6960
"ENSG00000111667",3718
"ENSG00000127329",14538
"ENSG00000139193",1322
"ENSG00000139200",3282
"ENSG00000166225",7246
"ENSG00000111404",1549
"ENSG00000173262",5575
"ENSG00000076108",10936
"ENSG00000139211",3964
"ENSG00000198178",1566
"ENSG00000139220",8573
"ENSG00000198015",16368
"ENSG00000185480",4747
"ENSG00000111665",4879
"ENSG00000111671",2452
"ENSG00000177575",5815
"ENSG00000255817",390
"ENSG00000255629",462
"ENSG00000183735",14716
"ENSG00000288665",228
"ENSG00000280320",360
"ENSG00000280181",1056
"ENSG00000135677",6268
"ENSG00000288591",6883
"ENSG00000286682",1381
"ENSG00000243020",744
"ENSG00000255693",7772
"ENSG00000248995",447
"ENSG00000221564",95
"ENSG00000198671",1058
"ENSG00000156076",2107
"ENSG00000207099",107
"ENSG00000255700",586
"ENSG00000174106",5578
"ENSG00000276853",656
"ENSG00000214650",1717
"ENSG00000279527",507
"ENSG00000279071",1834
"ENSG00000280354",371
"ENSG00000279121",528
"ENSG00000279334",415
"ENSG00000280097",511
"ENSG00000278973",780
"ENSG00000280444",597
"ENSG00000279087",446
"ENSG00000279931",411
"ENSG00000073060",14887
"ENSG00000287242",2306
"ENSG00000252008",100
"ENSG00000265345",113
"ENSG00000241129",441
"ENSG00000274156",523
"ENSG00000271596",268
"ENSG00000274797",433
"ENSG00000050426",6032
"ENSG00000110925",5230
"ENSG00000244540",328
"ENSG00000278126",898
"ENSG00000279455",588
"ENSG00000256258",617
"ENSG00000256424",2064
"ENSG00000287639",1377
"ENSG00000279153",527
"ENSG00000212154",112
"ENSG00000249926",1561
"ENSG00000243499",755
"ENSG00000061936",10158
"ENSG00000255933",666
"ENSG00000200516",120
"ENSG00000200483",106
"ENSG00000256955",770
"ENSG00000177169",7620
"ENSG00000279283",1740
"ENSG00000255992",426
"ENSG00000177192",5732
"ENSG00000273568",287
"ENSG00000198598",4001
"ENSG00000274373",705
"ENSG00000256783",1035
"ENSG00000256875",615
"ENSG00000280287",4219
"ENSG00000279700",1355
"ENSG00000277052",65
"ENSG00000277186",668
"ENSG00000204583",1856
"ENSG00000187848",1975
"ENSG00000280311",975
"ENSG00000176894",1421
"ENSG00000256632",567
"ENSG00000201469",113
"ENSG00000256108",574
"ENSG00000112787",9393
"ENSG00000229014",348
"ENSG00000260943",1951
"ENSG00000225342",2280
"ENSG00000257296",429
"ENSG00000258073",145
"ENSG00000231738",4085
"ENSG00000166598",13092
"ENSG00000284503",131
"ENSG00000204954",4435
"ENSG00000139372",4885
"ENSG00000216285",765
"ENSG00000188906",17100
"ENSG00000072041",20154
"ENSG00000239473",739
"ENSG00000238842",67
"ENSG00000230291",435
"ENSG00000222880",278
"ENSG00000139304",12412
"ENSG00000257786",544
"ENSG00000257429",734
"ENSG00000165899",12279
"ENSG00000255644",456
"ENSG00000257022",522
"ENSG00000275567",205
"ENSG00000255627",533
"ENSG00000089127",13021
"ENSG00000111331",18045
"ENSG00000111335",11233
"ENSG00000157895",6140
"ENSG00000283542",532
"ENSG00000256963",283
"ENSG00000201945",132
"ENSG00000223538",271
"ENSG00000257738",735
"ENSG00000278351",254
"ENSG00000257368",673
"ENSG00000257657",3109
"ENSG00000283545",70
"ENSG00000207176",98
"ENSG00000253063",90
"ENSG00000257643",345
"ENSG00000201563",104
"ENSG00000276148",413
"ENSG00000257511",1005
"ENSG00000274105",856
"ENSG00000275854",731
"ENSG00000177119",8816
"ENSG00000168778",5105
"ENSG00000258210",946
"ENSG00000258011",324
"ENSG00000111229",3027
"ENSG00000111231",2593
"ENSG00000241680",375
"ENSG00000204856",2702
"ENSG00000111237",3219
"ENSG00000202335",70
"ENSG00000278993",1828
"ENSG00000151164",4648
"ENSG00000196850",5685
"ENSG00000263537",273
"ENSG00000122986",3646
"ENSG00000186298",6906
"ENSG00000279925",1658
"ENSG00000257268",581
"ENSG00000241286",850
"ENSG00000204852",12558
"ENSG00000167552",3823
"ENSG00000258101",1453
"ENSG00000258232",680
"ENSG00000258334",4166
"ENSG00000135451",3954
"ENSG00000186897",2073
"ENSG00000178401",5144
"ENSG00000257954",647
"ENSG00000257464",229
"ENSG00000274822",86
"ENSG00000151176",5264
"ENSG00000135094",3005
"ENSG00000139410",2073
"ENSG00000089116",3063
"ENSG00000089060",6768
"ENSG00000111540",6525
"ENSG00000237493",604
"ENSG00000139531",5008
"ENSG00000123411",6813
"ENSG00000273890",484
"ENSG00000257449",300
"ENSG00000197728",2053
"ENSG00000257411",489
"ENSG00000170515",3580
"ENSG00000257553",434
"ENSG00000229117",1108
"ENSG00000139641",5285
"ENSG00000135482",8363
"ENSG00000258345",470
"ENSG00000258317",1294
"ENSG00000257809",540
"ENSG00000092841",4424
"ENSG00000139613",9179
"ENSG00000258199",403
"ENSG00000181852",6533
"ENSG00000139579",2201
"ENSG00000139540",2903
"ENSG00000139645",11096
"ENSG00000135469",3211
"ENSG00000258260",542
"ENSG00000062485",6401
"ENSG00000144785",1053
"ENSG00000257740",437
"ENSG00000257727",3019
"ENSG00000110944",1178
"ENSG00000252206",64
"ENSG00000175336",1750
"ENSG00000274823",514
"ENSG00000259099",1653
"ENSG00000134538",2787
"ENSG00000121351",2151
"ENSG00000121350",5723
"ENSG00000256021",467
"ENSG00000004700",3779
"ENSG00000111711",3789
"ENSG00000134548",7242
"ENSG00000139131",2147
"ENSG00000286950",954
"ENSG00000274976",426
"ENSG00000244743",316
"ENSG00000257653",713
"ENSG00000264201",63
"ENSG00000257660",554
"ENSG00000271547",511
"ENSG00000207467",106
"ENSG00000167535",7153
"ENSG00000172602",3948
"ENSG00000174233",8462
"ENSG00000051825",10304
"ENSG00000111328",6027
"ENSG00000269980",343
"ENSG00000199845",119
"ENSG00000139697",11128
"ENSG00000207189",102
"ENSG00000284425",80
"ENSG00000130921",8318
"ENSG00000150990",6908
"ENSG00000184992",6703
"ENSG00000280634",1977
"ENSG00000256093",223
"ENSG00000081760",16039
"ENSG00000279233",3467
"ENSG00000256814",585
"ENSG00000287240",950
"ENSG00000280117",4394
"ENSG00000279462",982
"ENSG00000273079",31134
"ENSG00000139233",7975
"ENSG00000228144",984
"ENSG00000239335",623
"ENSG00000090376",9688
"ENSG00000225422",1156
"ENSG00000284011",76
"ENSG00000256072",523
"ENSG00000256777",712
"ENSG00000222744",305
"ENSG00000127311",4603
"ENSG00000256285",171
"ENSG00000256420",1800
"ENSG00000257083",2264
"ENSG00000279310",261
"ENSG00000255976",639
"ENSG00000110911",9888
"ENSG00000139547",3464
"ENSG00000135392",4190
"ENSG00000075089",3813
"ENSG00000130779",18596
"ENSG00000111728",14483
"ENSG00000196387",4450
"ENSG00000074590",5924
"ENSG00000121749",8227
"ENSG00000186908",8285
"ENSG00000179615",1548
"ENSG00000179695",2112
"ENSG00000120820",3268
"ENSG00000111052",6804
"ENSG00000214700",1022
"ENSG00000261308",4705
"ENSG00000214029",17434
"ENSG00000150977",1752
"ENSG00000060237",17280
"ENSG00000111490",9877
"ENSG00000205057",686
"ENSG00000257127",6810
"ENSG00000216306",1012
"ENSG00000283998",116
"ENSG00000120798",6454
"ENSG00000257121",515
"ENSG00000237774",630
"ENSG00000184752",8223
"ENSG00000022840",5900
"ENSG00000288623",261
"ENSG00000075415",8896
"ENSG00000120868",7759
"ENSG00000240424",576
"ENSG00000111269",3922
"ENSG00000271215",396
"ENSG00000275963",775
"ENSG00000183150",2624
"ENSG00000257004",241
"ENSG00000256658",150
"ENSG00000178878",7191
"ENSG00000207983",95
"ENSG00000270296",355
"ENSG00000213782",5040
"ENSG00000242329",276
"ENSG00000231313",724
"ENSG00000244585",492
"ENSG00000174437",13745
"ENSG00000276956",295
"ENSG00000170473",2406
"ENSG00000185664",3671
"ENSG00000123374",3887
"ENSG00000257823",906
"ENSG00000273987",689
"ENSG00000173401",1353
"ENSG00000180481",3771
"ENSG00000139278",6210
"ENSG00000257497",1482
"ENSG00000111615",10747
"ENSG00000257777",1505
"ENSG00000179626",5151
"ENSG00000257009",553
"ENSG00000236333",18092
"ENSG00000257287",354
"ENSG00000257723",639
"ENSG00000258235",381
"ENSG00000065361",11711
"ENSG00000072657",12264
"ENSG00000257757",934
"ENSG00000187857",4569
"ENSG00000257414",358
"ENSG00000179899",3061
"ENSG00000185821",939
"ENSG00000257316",1233
"ENSG00000257435",320
"ENSG00000213451",893
"ENSG00000205331",892
"ENSG00000188324",1521
"ENSG00000230307",923
"ENSG00000139223",1064
"ENSG00000177627",1874
"ENSG00000258121",588
"ENSG00000240443",463
"ENSG00000197376",2209
"ENSG00000167531",1247
"ENSG00000257870",592
"ENSG00000123307",3927
"ENSG00000196534",3217
"ENSG00000257350",1453
"ENSG00000170605",3265
"ENSG00000224622",877
"ENSG00000271370",379
"ENSG00000111266",7132
"ENSG00000255670",412
"ENSG00000241352",759
"ENSG00000234498",609
"ENSG00000013588",7663
"ENSG00000283759",90
"ENSG00000256011",369
"ENSG00000221611",91
"ENSG00000013583",3428
"ENSG00000183935",4411
"ENSG00000278255",459
"ENSG00000256025",1787
"ENSG00000256721",622
"ENSG00000285555",1546
"ENSG00000285734",3191
"ENSG00000256769",444
"ENSG00000203648",732
"ENSG00000256271",609
"ENSG00000246627",2639
"ENSG00000258204",480
"ENSG00000257458",512
"ENSG00000202324",123
"ENSG00000258039",1038
"ENSG00000180219",1864
"ENSG00000287675",575
"ENSG00000181929",4166
"ENSG00000111276",9255
"ENSG00000089248",3049
"ENSG00000274227",627
"ENSG00000111300",9902
"ENSG00000266370",117
"ENSG00000258323",596
"ENSG00000200688",106
"ENSG00000135148",3898
"ENSG00000200135",113
"ENSG00000283793",64
"ENSG00000257494",751
"ENSG00000201428",318
"ENSG00000213152",794
"ENSG00000257658",878
"ENSG00000173064",21746
"ENSG00000139178",4979
"ENSG00000283587",651
"ENSG00000256902",536
"ENSG00000255669",1023
"ENSG00000111731",6759
"ENSG00000111241",1411
"ENSG00000175197",1307
"ENSG00000196510",6009
"ENSG00000181234",5176
"ENSG00000205328",939
"ENSG00000123395",3195
"ENSG00000256660",3844
"ENSG00000198673",9172
"ENSG00000198324",3361
"ENSG00000084453",11524
"ENSG00000187510",6487
"ENSG00000090975",9499
"ENSG00000165685",3492
"ENSG00000166153",4699
"ENSG00000008323",4316
"ENSG00000136052",5903
"ENSG00000257579",507
"ENSG00000222160",104
"ENSG00000136045",2804
"ENSG00000240441",535
"ENSG00000110851",4772
"ENSG00000258136",1911
"ENSG00000257398",3143
"ENSG00000257392",688
"ENSG00000257426",178
"ENSG00000257129",2218
"ENSG00000187855",1941
"ENSG00000139364",16153
"ENSG00000280125",1141
"ENSG00000286209",535
"ENSG00000280415",2258
"ENSG00000271184",1063
"ENSG00000257379",1571
"ENSG00000197111",7926
"ENSG00000282977",590
"ENSG00000273658",182
"ENSG00000139625",7971
"ENSG00000267281",1609
"ENSG00000170653",7985
"ENSG00000257550",2390
"ENSG00000285692",867
"ENSG00000275488",807
"ENSG00000135390",3904
"ENSG00000213470",364
"ENSG00000258206",553
"ENSG00000198774",5515
"ENSG00000133636",1555
"ENSG00000258178",1258
"ENSG00000257897",745
"ENSG00000258185",450
"ENSG00000280049",508
"ENSG00000182050",27761
"ENSG00000139132",11445
"ENSG00000278969",2373
"ENSG00000255921",728
"ENSG00000213736",378
"ENSG00000118308",6611
"ENSG00000139574",670
"ENSG00000242461",374
"ENSG00000186710",1860
"ENSG00000199899",99
"ENSG00000123064",5065
"ENSG00000276908",65
"ENSG00000201208",97
"ENSG00000139405",2309
"ENSG00000257286",248
"ENSG00000166578",2460
"ENSG00000277566",577
"ENSG00000135144",4366
"ENSG00000135457",4177
"ENSG00000257246",1287
"ENSG00000247934",2728
"ENSG00000255951",554
"ENSG00000278733",566
"ENSG00000273989",602
"ENSG00000252237",129
"ENSG00000202187",135
"ENSG00000244712",464
"ENSG00000256513",433
"ENSG00000123106",7535
"ENSG00000205329",1403
"ENSG00000257404",190
"ENSG00000186442",2319
"ENSG00000170477",2877
"ENSG00000185640",2560
"ENSG00000257389",337
"ENSG00000170423",3260
"ENSG00000241146",957
"ENSG00000111057",3069
"ENSG00000170421",6881
"ENSG00000197706",9556
"ENSG00000069431",17483
"ENSG00000214203",787
"ENSG00000279148",1293
"ENSG00000280088",1750
"ENSG00000139437",9054
"ENSG00000277299",641
"ENSG00000280426",1709
"ENSG00000076513",7350
"ENSG00000277595",559
"ENSG00000279360",360
"ENSG00000122970",7001
"ENSG00000258100",1939
"ENSG00000286049",1837
"ENSG00000274647",112
"ENSG00000277738",758
"ENSG00000258125",247
"ENSG00000258224",109
"ENSG00000257893",1544
"ENSG00000257863",1011
"ENSG00000289605",2373
"ENSG00000070019",4191
"ENSG00000214772",657
"ENSG00000261324",5428
"ENSG00000246705",3332
"ENSG00000084463",5258
"ENSG00000182993",4518
"ENSG00000179256",2104
"ENSG00000286107",1923
"ENSG00000111339",5245
"ENSG00000256339",357
"ENSG00000111341",2887
"ENSG00000139055",1877
"ENSG00000111348",2042
"ENSG00000139053",727
"ENSG00000255727",967
"ENSG00000175398",942
"ENSG00000244573",668
"ENSG00000171681",13141
"ENSG00000121316",2375
"ENSG00000255649",1067
"ENSG00000200830",269
"ENSG00000256008",2263
"ENSG00000110917",6438
"ENSG00000256364",907
"ENSG00000277423",416
"ENSG00000276188",412
"ENSG00000175970",5172
"ENSG00000256569",569
"ENSG00000284143",74
"ENSG00000122971",2609
"ENSG00000157837",6659
"ENSG00000213137",538
"ENSG00000286493",354
"ENSG00000157782",5784
"ENSG00000288710",2968
"ENSG00000167548",25436
"ENSG00000089009",4442
"ENSG00000179295",13456
"ENSG00000174456",5333
"ENSG00000254451",2356
"ENSG00000258112",1000
"ENSG00000125084",2422
"ENSG00000183955",4215
"ENSG00000173588",6919
"ENSG00000170439",1316
"ENSG00000135108",6885
"ENSG00000173157",7464
"ENSG00000167553",4454
"ENSG00000089250",13113
"ENSG00000150991",3898
"ENSG00000089094",13632
"ENSG00000139436",13524
"ENSG00000047617",6064
"ENSG00000150967",13282
"ENSG00000135124",7951
"ENSG00000205809",1506
"ENSG00000139631",4405
"ENSG00000048540",10002
"ENSG00000155957",4067
"ENSG00000172551",3971
"ENSG00000161813",8102
"ENSG00000028203",8766
"ENSG00000135679",8306
"ENSG00000205330",2061
"ENSG00000215009",2684
"ENSG00000076555",14513
"ENSG00000184271",6402
"ENSG00000180574",3457
"ENSG00000135441",1655
"ENSG00000165682",3670
"ENSG00000197837",2454
"ENSG00000179088",4854
"ENSG00000125207",5280
"ENSG00000279343",712
"ENSG00000279478",527
"ENSG00000256064",415
"ENSG00000279905",5658
"ENSG00000279146",1308
"ENSG00000256343",3304
"ENSG00000279650",853
"ENSG00000256250",587
"ENSG00000256299",317
"ENSG00000222438",102
"ENSG00000132341",4667
"ENSG00000206850",112
"ENSG00000279940",1648
"ENSG00000279976",854
