"","SYMBOL","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","sig","ENSEMBL","ENTREZID"
"1561","ABCB4",3.1336300948874,1.26649891776667,1.07249690011752,1.18088818497087,0.237647145539988,0.482974206980924,"none","ENSG00000005471",5244
"1562","NOS2",6.87019154819429,0.80972607770798,0.685876361785412,1.1805714890074,0.237772995371517,0.483069976127767,"none","ENSG00000007171",4843
"1563","CS",3706.92574073037,-0.156886218082552,0.13303044708181,-1.17932564705335,0.238268529490838,0.483817775087361,"none","ENSG00000062485",1431
"1564","P2RX6",26.2260323062706,-0.443964917741122,0.376413320773649,-1.17946122849381,0.238214566594613,0.483817775087361,"none","ENSG00000099957",9127
"1565","RAB18",1402.20463031265,0.1684449637404,0.14296627544709,1.17821467484993,0.238711033662157,0.484213593364587,"none","ENSG00000099246",22931
"1566","UQCR10",422.619993470902,0.183709118207876,0.15604509149078,1.17728226151048,0.239082864549822,0.484707367889475,"none","ENSG00000184076",29796
"1567","EXTL2",492.90906206843,-0.230728175156009,0.196283093233277,-1.17548674903852,0.239800035478669,0.485712456266461,"none","ENSG00000162694",2135
"1568","FOXO1",585.770402261049,-0.174382157669113,0.148390144612376,-1.17515996850487,0.239930722451695,0.485768297390478,"none","ENSG00000150907",2308
"1569","NDUFAB1",1958.62884511467,-0.169944289782033,0.144738748533906,-1.17414508211132,0.24033691867185,0.486283720358841,"none","ENSG00000004779",4706
"1570","PYGM",46.5099324526284,0.979277547601144,0.836858365101493,1.17018313783884,0.241927277111018,0.488034397218624,"none","ENSG00000068976",5837
"1571","IDH3B",4408.14661020299,-0.145424565797116,0.12426494497761,-1.17027827778235,0.241889000555167,0.488034397218624,"none","ENSG00000101365",3420
"1572","SLC2A14",18.2644840557287,0.533634226451566,0.456141087634085,1.16988852992705,0.242045830343872,0.488157647956366,"none","ENSG00000173262",144195
"1573","CDS2",1289.91719658402,-0.156010070857497,0.133906526317301,-1.16506696983402,0.243991885637183,0.490584078850117,"none","ENSG00000101290",8760
"1574","ACOT2",472.375291544078,-0.157975750344625,0.136050905285333,-1.16115177633924,0.245580181914432,0.49249849612871,"none","ENSG00000119673",10965
"1575","SLC35F3",64.576516918551,-0.356844013708035,0.307733441768827,-1.15958802415793,0.246216579171674,0.493246044345788,"none","ENSG00000183780",148641
"1576","SLC22A4",82.5300104659664,-0.25508685376935,0.220275907487298,-1.15803338040525,0.246850414547053,0.494017263885877,"none","ENSG00000197208",6583
"1577","SLC35A3",401.288523519381,-0.175102394008917,0.151268080311615,-1.15756340430977,0.247042250755038,0.494106509728407,"none","ENSG00000117620",23443
"1578","FMO4",40.2971285591164,0.40901109411029,0.353324625192923,1.15760709825125,0.247024411233738,0.494106509728407,"none","ENSG00000076258",2329
"1579","MCOLN3",407.722618528099,0.158081244046549,0.136587987575474,1.15735832156688,0.247125994739843,0.494229975762001,"none","ENSG00000055732",55283
"1580","TRPC1",39.8960155254553,-0.404581769331296,0.34961525321578,-1.15722001717583,0.247182481514012,0.494254888891261,"none","ENSG00000144935",7220
"1581","CYP27B1",171.047871835931,0.27984694867611,0.242888358860633,1.15216287017149,0.249254152100992,0.497069192469299,"none","ENSG00000111012",1594
"1582","SLC9A9",52.5506763957102,0.352958176392411,0.306468273092209,1.15169564807191,0.249446161221567,0.497200505493832,"none","ENSG00000181804",285195
"1583","PLD4",6.09755224879508,0.822634226787994,0.714995899783033,1.15054397799711,0.249919891752632,0.497777811367845,"none","ENSG00000166428",122618
"1584","SLC24A4",3.31218616658104,-1.18071041765845,1.02653661900047,-1.15018830873087,0.250066320477266,0.49788210770573,"none","ENSG00000140090",123041
"1585","HSD17B14",15.5088954983478,-0.59133094858772,0.517426238365849,-1.14283139265469,0.253108602110771,0.502456875427544,"none","ENSG00000087076",51171
"1586","MAN1A2",754.397259023406,-0.14112712162571,0.123636331849041,-1.14146965956598,0.253674530899959,0.503158131746176,"none","ENSG00000198162",10905
"1587","SCN9A",6.7652641711816,-0.824616480515819,0.724491666087528,-1.1382000913399,0.255036940564662,0.504755330390248,"none","ENSG00000169432",6335
"1588","PON2",1780.53413697751,0.170332684278094,0.14971585556696,1.13770638141873,0.25524310787121,0.505039045067979,"none","ENSG00000105854",5445
"1589","POFUT1",5342.20096841522,-0.159169449663559,0.140336654434301,-1.1341972651776,0.256711810941913,0.506460075706034,"none","ENSG00000101346",23509
"1590","PPOX",323.775004130885,-0.181381933024531,0.159969864013809,-1.1338506420739,0.256857204101466,0.506606438485637,"none","ENSG00000143224",5498
"1591","HSD3B7",59.9726910131643,-0.324686409057536,0.28664410585031,-1.13271615369302,0.257333471803412,0.507144818772682,"none","ENSG00000099377",80270
"1592","ASIC4",19.2844305397721,-0.57088769797697,0.504896263327055,-1.13070295710857,0.258180136305029,0.508233427460255,"none","ENSG00000072182",55515
"1593","CYP20A1",286.985558266312,-0.171628433737261,0.151888026505976,-1.12996684258392,0.25849019631878,0.508665386760708,"none","ENSG00000119004",57404
"1594","MFSD11",629.217154742631,0.130269025823693,0.1153416752108,1.12941853484972,0.258721317589316,0.508897170246867,"none","ENSG00000092931",79157
"1595","ADHFE1",4.1225430443862,1.06410485719655,0.942895923739568,1.12854964201803,0.259087864281692,0.509484246385939,"none","ENSG00000147576",137872
"1596","PIP4K2B",2088.21920706989,0.131331040269016,0.116577522718553,1.1265554217178,0.259930495806221,0.510649244079933,"none","ENSG00000276293",8396
"1597","PIP4K2B",2088.21920706989,0.131331040269016,0.116577522718553,1.1265554217178,0.259930495806221,0.510649244079933,"none","ENSG00000277292",8396
"1598","ABCA2",851.442509937088,0.264640172903295,0.235611370016365,1.12320629044733,0.261349891610526,0.512443888591835,"none","ENSG00000107331",20
"1599","CBR3",38.7140358305204,-0.36488135013298,0.324999906291569,-1.1227121702787,0.261559757494181,0.512518508318415,"none","ENSG00000159231",874
"1600","INPP4A",451.460079502046,-0.177870993592124,0.158893223958517,-1.11943724949883,0.262953647200588,0.514415363486178,"none","ENSG00000040933",3631
"1601","NSDHL",914.566659980426,-0.232791924028148,0.208375324578075,-1.11717605959108,0.263919054684668,0.5155078037868,"none","ENSG00000147383",50814
"1602","AUH",442.764670991323,-0.164356904886232,0.14716249902956,-1.11683958868637,0.264062918494907,0.515540329650119,"none","ENSG00000148090",549
"1603","NDUFB6",1001.98463998129,-0.165331789336685,0.148029161089099,-1.11688661963822,0.264042806367524,0.515540329650119,"none","ENSG00000165264",4712
"1604","PPIP5K2",524.068716487663,-0.164404727524094,0.147265150871073,-1.11638582890548,0.264257016773169,0.51580892745387,"none","ENSG00000145725",23262
"1605","MANEAL",492.910550814375,0.245227863606956,0.219833227347171,1.11551773390326,0.264628623319758,0.516149941144167,"none","ENSG00000185090",149175
"1606","SV2B",20.0154226626069,0.534379644201025,0.479473187855807,1.11451413287729,0.265058684822671,0.51647503702633,"none","ENSG00000185518",9899
"1607","FBP2",7.27504467656745,-0.828769273593847,0.743998190605341,-1.11393990477253,0.265304968600223,0.516686489420854,"none","ENSG00000130957",8789
"1608","ACER2",65.255549478694,-0.28998845379544,0.260618987762732,-1.11269119830765,0.265841076995522,0.51736964197672,"none","ENSG00000177076",340485
"1609","CYP3A5",101.234787510517,-0.285499791792047,0.256720809558272,-1.11210225724706,0.266094186323689,0.51755008032168,"none","ENSG00000106258",1577
"1610","AQP4",33.8758763926629,0.487619846662919,0.438573430727475,1.11183170821381,0.266210515827393,0.517648024983365,"none","ENSG00000171885",361
"1611","CTPS1",1976.43401385965,-0.18655229652987,0.167967913497744,-1.11064245929551,0.266722278997063,0.517733575298719,"none","ENSG00000171793",1503
"1612","PLA2G7",17.9745559946925,0.580657270335716,0.522424057602059,1.11146732598983,0.266367246630973,0.517733575298719,"none","ENSG00000146070",7941
"1613","SLC15A4",624.509266354323,-0.133131737279418,0.119793278681331,-1.11134563428696,0.266419603716964,0.517733575298719,"none","ENSG00000139370",121260
"1614","SLC1A5",4267.89315768909,-0.155141747544444,0.139601754737622,-1.1113166008266,0.266432096226047,0.517733575298719,"none","ENSG00000105281",6510
"1615","ACOT11",492.418090545172,0.219636541842833,0.197978167847484,1.10939778982111,0.267258615417964,0.518377812073323,"none","ENSG00000162390",26027
"1616","MSRB3",60.8067437511199,0.312188153024217,0.281602101674482,1.10861442854248,0.267596551026762,0.518655550830583,"none","ENSG00000174099",253827
"1617","SLC19A3",5.82016680164251,0.957124130090533,0.863578388076468,1.10832339403772,0.267722175717587,0.518783926034485,"none","ENSG00000135917",80704
"1618","KCTD6",78.850843704078,0.26362814077262,0.238351074928551,1.10604972455713,0.26870499766711,0.520149672583574,"none","ENSG00000168301",200845
"1619","SGMS1",683.860694864411,0.144324717283124,0.130494861425762,1.10598008002967,0.26873514143778,0.520161425480688,"none","ENSG00000198964",259230
"1620","UQCR11",469.991371552469,0.144787120407077,0.13097087970846,1.10549093607198,0.268946919739489,0.520265501472672,"none","ENSG00000127540",10975
"1621","SLC30A3",3.08878154566859,1.27385291505271,1.15317932548168,1.10464425341707,0.269313767673853,0.520789267704192,"none","ENSG00000115194",7781
"1622","KCTD3",1139.54504442004,-0.124577537767487,0.112884455829006,-1.10358451792684,0.269773410162048,0.521318887205039,"none","ENSG00000136636",51133
"1623","FLVCR1",253.084944394853,-0.17067269277236,0.155034446365068,-1.10086949561175,0.270953460030132,0.52265453485149,"none","ENSG00000162769",28982
"1624","GSTP1",19712.604908939,0.122782367748862,0.111636377102501,1.09984192371388,0.27140100240705,0.523248081154202,"none","ENSG00000084207",2950
"1625","ATP9B",291.114386594933,0.19595825678847,0.178356234776603,1.09869025343529,0.271903195290518,0.523901359205924,"none","ENSG00000166377",374868
"1626","ATP9B",291.114386594933,0.19595825678847,0.178356234776603,1.09869025343529,0.271903195290518,0.523901359205924,"none","ENSG00000274273",374868
"1627","ATP9B",291.114386594933,0.19595825678847,0.178356234776603,1.09869025343529,0.271903195290518,0.523901359205924,"none","ENSG00000282266",374868
"1628","KDM3B",2002.89679305381,-0.124830353887789,0.114043301633815,-1.09458733743619,0.273697465563011,0.526215063553035,"none","ENSG00000120733",51780
"1629","NME3",635.909038392236,0.231217545510213,0.211430920967829,1.09358434637569,0.27413731769908,0.526561955167527,"none","ENSG00000103024",4832
"1630","LYZ",4.58358355082639,0.970128559732617,0.888035411029527,1.09244355313255,0.274638188425886,0.527045214834564,"none","ENSG00000090382",4069
"1631","ACLY",4728.54351282205,-0.152036279986609,0.139260618434793,-1.09173922746722,0.27494773782566,0.527198389502912,"none","ENSG00000131473",47
"1632","KDM4B",1223.46762229669,-0.167437833149169,0.153373722097985,-1.09169830958526,0.274965728452514,0.527198389502912,"none","ENSG00000127663",23030
"1633","ATP2C1",3100.56247916389,-0.172489862763394,0.158554531046054,-1.08788983591577,0.276643743704605,0.529445800861997,"none","ENSG00000017260",27032
"1634","TXNRD1",1216.83433349845,0.185890607110191,0.170927852316282,1.08753842390895,0.276798927001334,0.529514126116359,"none","ENSG00000198431",7296
"1635","KCNQ2",2.6628016670304,1.15026516618825,1.0585690591076,1.08662269720783,0.277203589968198,0.530020251948222,"none","ENSG00000075043",3785
"1636","KCNQ2",2.6628016670304,1.15026516618825,1.0585690591076,1.08662269720783,0.277203589968198,0.530020251948222,"none","ENSG00000281151",3785
"1637","AGMO",44.2395861201769,1.2593729545796,1.15953559700073,1.08610115794385,0.277434240125646,0.530280616810905,"none","ENSG00000187546",392636
"1638","NDST4",6.39532845670618,1.1004571549931,1.01349052618554,1.08580901997661,0.277563494919386,0.530392205671557,"none","ENSG00000138653",64579
"1639","HAGH",853.216694205645,0.154823653457595,0.142609023841183,1.08565116910143,0.277633352212254,0.530480543873814,"none","ENSG00000063854",3029
"1640","KCTD20",1345.68030620011,0.139755441430556,0.12958313915942,1.07850019946361,0.280810592796847,0.533915872195292,"none","ENSG00000112078",222658
"1641","GRIA2",3.31774316666471,-1.14972537992461,1.06783362434922,-1.0766896206563,0.281618950878301,0.53481873339272,"none","ENSG00000120251",2891
"1642","ATP2B4",1670.56657301267,-0.117605650734112,0.109419410832183,-1.07481524383717,0.282457454199939,0.535803020217739,"none","ENSG00000058668",493
"1643","SLC30A1",999.543487875939,0.113912881622633,0.10623384601707,1.0722842662058,0.283592371509734,0.536914177329162,"none","ENSG00000170385",7779
"1644","TXNDC12",351.661703055311,-0.221274829911924,0.206838050312645,-1.06979750378355,0.284710466157223,0.538004770279927,"none","ENSG00000117862",51060
"1645","GNPDA1",1587.68167592957,-0.150332051868476,0.140732438207296,-1.06821180520612,0.285424980819875,0.538787352476164,"none","ENSG00000113552",10007
"1646","ENTPD8",32.6913605251803,0.478261911554603,0.447894160797082,1.06780117584806,0.285610207564068,0.539023937099378,"none","ENSG00000188833",377841
"1647","KDM5A",2019.69020138175,-0.133702446177856,0.125356703698021,-1.06657595671899,0.286163362383913,0.539660113303756,"none","ENSG00000073614",5927
"1648","ENOX2",558.863300419236,-0.238866843443779,0.22498862531568,-1.061684087845,0.288379125443225,0.542244534784409,"none","ENSG00000165675",10495
"1649","KDM1B",972.561811280447,-0.137084922662959,0.129226058769783,-1.0608148539698,0.28877405035579,0.542714398504759,"none","ENSG00000165097",221656
"1650","VDAC1",7967.97915843484,-0.154390298618468,0.145625165158325,-1.06018968940302,0.289058310846101,0.542946376892561,"none","ENSG00000213585",7416
"1651","GAMT",86.0454804397328,0.319308797665507,0.302363098748152,1.05604420310386,0.290948020321631,0.545157236207722,"none","ENSG00000130005",2593
"1652","FOXRED1",1357.28007107795,-0.122150654912558,0.115815816162799,-1.05469752715686,0.291563683113636,0.545706579275966,"none","ENSG00000110074",55572
"1653","ATP2B2",3.7754420537112,-1.01508889803991,0.963164632521341,-1.05391006248085,0.291924095508891,0.546029148402076,"none","ENSG00000157087",491
"1654","NDUFS3",2439.62624907176,-0.119928747757307,0.113783492643485,-1.05400831852716,0.29187910864882,0.546029148402076,"none","ENSG00000213619",4722
"1655","NDUFS3",2439.62624907176,-0.119928747757307,0.113783492643485,-1.05400831852716,0.29187910864882,0.546029148402076,"none","ENSG00000285387",4722
"1656","GGT5",5.28768599502345,0.957029557613383,0.909078444655469,1.05274694746072,0.292456985619249,0.546798116600413,"none","ENSG00000099998",2687
"1657","SLC12A7",35.7530664836811,-0.502837367808611,0.478102554311206,-1.05173537199156,0.292920977562211,0.547388142488707,"none","ENSG00000113504",10723
"1658","SLC12A7",35.7530664836811,-0.502837367808611,0.478102554311206,-1.05173537199156,0.292920977562211,0.547388142488707,"none","ENSG00000276482",10723
"1659","KCND2",22.6170618472114,-0.408683475888613,0.389226889008223,-1.04998777687216,0.29372373254544,0.54825336875438,"none","ENSG00000184408",3751
"1660","SCP2",1558.79954795923,0.126557320141741,0.120710397119023,1.04843760904003,0.294437033553681,0.548763559713905,"none","ENSG00000116171",6342
"1661","ALAS2",4.48188601660621,0.908415017672189,0.866641250461034,1.04820191421644,0.294545588811728,0.548829198639896,"none","ENSG00000158578",212
"1662","SLC37A3",948.541868925949,-0.139113777870841,0.132920344360641,-1.0465950757199,0.295286374019244,0.549601766671749,"none","ENSG00000157800",84255
"1663","ATP6AP2",3583.01099548607,-0.140925717890533,0.134691746768252,-1.04628324505292,0.295430278751057,0.549702070963035,"none","ENSG00000182220",10159
"1664","NME2",139.98009568082,-0.183329151520123,0.175308761925186,-1.04575007835809,0.295676435209509,0.549932205027644,"none","ENSG00000243678",4831
"1665","CYP2E1",81.939216596032,0.329966037324966,0.316062201318636,1.0439908218962,0.296489636008551,0.550748113102508,"none","ENSG00000130649",1571
"1666","GOT2",4602.42499076706,-0.136014400015929,0.130359945652675,-1.04337570359472,0.296774321741869,0.551011933439808,"none","ENSG00000125166",2806
"1667","B4GALT1",3937.33083042181,-0.143039223381601,0.137289237104975,-1.04188228005251,0.297466260526921,0.551683261259634,"none","ENSG00000086062",2683
